Date,OW2DWL,OW2DSWL
14/05/2013,21.475,24.147
15/05/2013,21.406,24.085
16/05/2013,21.362,24.022
17/05/2013,21.225,23.91
18/05/2013,21.178,23.871
19/05/2013,21.095,23.807
20/05/2013,21.822,24.099
21/05/2013,21.358,24.053
22/05/2013,21.12,23.835
23/05/2013,21.068,23.764
24/05/2013,20.998,23.7
25/05/2013,20.889,23.603
26/05/2013,20.849,23.582
27/05/2013,20.925,23.656
28/05/2013,20.786,23.55
29/05/2013,20.681,23.441
30/05/2013,20.632,23.379
31/05/2013,20.539,23.316
01/06/2013,20.469,23.245
02/06/2013,20.418,23.204
03/06/2013,20.402,23.171
04/06/2013,20.358,23.143
05/06/2013,20.348,23.135
06/06/2013,20.303,23.077
07/06/2013,20.221,23.002
08/06/2013,20.19,22.965
09/06/2013,20.184,22.949
10/06/2013,20.137,22.908
11/06/2013,20.123,22.88
12/06/2013,20.079,22.847
13/06/2013,20.042,22.814
14/06/2013,20.007,22.83
15/06/2013,19.983,22.869
16/06/2013,19.881,22.757
17/06/2013,19.844,22.683
18/06/2013,19.81,22.659
19/06/2013,19.751,22.582
20/06/2013,19.775,22.583
21/06/2013,19.76,22.582
22/06/2013,19.777,22.606
23/06/2013,19.596,22.417
24/06/2013,19.435,22.236
25/06/2013,19.442,22.219
26/06/2013,19.412,22.186
27/06/2013,19.46,22.232
28/06/2013,19.462,22.269
29/06/2013,19.413,22.212
30/06/2013,19.365,22.19
01/07/2013,19.394,22.178
02/07/2013,19.806,22.292
03/07/2013,21.078,23.195
04/07/2013,19.993,22.8
05/07/2013,19.615,22.379
06/07/2013,19.47,22.243
07/07/2013,19.338,22.101
08/07/2013,19.237,22.003
09/07/2013,19.252,21.974
10/07/2013,19.063,21.849
11/07/2013,19.03,21.751
12/07/2013,18.944,21.661
13/07/2013,18.814,21.528
14/07/2013,18.686,21.406
15/07/2013,18.718,21.354
16/07/2013,18.675,21.292
17/07/2013,20,21.954
18/07/2013,19.206,21.841
19/07/2013,18.873,21.52
20/07/2013,18.647,21.296
21/07/2013,18.594,21.178
22/07/2013,18.473,21.086
23/07/2013,18.426,21.101
24/07/2013,18.369,21.078
25/07/2013,18.329,21.071
26/07/2013,18.22,20.892
27/07/2013,18.078,20.644
28/07/2013,18.082,20.455
29/07/2013,18.031,20.271
30/07/2013,17.922,20.155
31/07/2013,17.871,20.076
01/08/2013,17.877,20.166
02/08/2013,17.801,20.077
03/08/2013,17.684,19.887
04/08/2013,17.621,19.855
05/08/2013,17.592,19.851
06/08/2013,17.407,19.849
07/08/2013,17.4,19.847
08/08/2013,17.421,19.845
09/08/2013,17.324,19.844
10/08/2013,17.411,19.842
11/08/2013,17.409,19.841
12/08/2013,17.295,19.841
13/08/2013,17.08,19.84
14/08/2013,17.1,19.839
15/08/2013,17.113,19.838
16/08/2013,17.038,19.837
17/08/2013,17.047,19.836
18/08/2013,16.828,19.834
19/08/2013,16.78,19.833
20/08/2013,16.621,19.831
21/08/2013,16.687,19.83
22/08/2013,16.702,19.829
23/08/2013,16.678,19.828
24/08/2013,16.608,19.826
25/08/2013,16.395,19.825
26/08/2013,16.437,19.824
27/08/2013,16.425,19.824
28/08/2013,16.409,19.823
29/08/2013,16.451,19.823
30/08/2013,16.414,19.823
31/08/2013,16.286,19.822
01/09/2013,16.252,19.822
02/09/2013,16.25,19.821
03/09/2013,16.229,19.821
04/09/2013,16.223,19.821
05/09/2013,16.202,19.821
06/09/2013,16.087,19.82
07/09/2013,15.883,19.82
08/09/2013,15.765,19.819
09/09/2013,15.749,19.819
10/09/2013,15.727,19.818
11/09/2013,15.865,19.818
12/09/2013,15.894,19.817
13/09/2013,15.821,19.817
14/09/2013,15.7,19.817
15/09/2013,15.619,19.817
16/09/2013,15.454,19.815
17/09/2013,15.339,19.814
18/09/2013,15.185,19.814
19/09/2013,15.134,19.813
20/09/2013,15.026,19.813
21/09/2013,15.041,19.813
22/09/2013,15.058,19.812
23/09/2013,15.073,19.812
24/09/2013,15.042,19.812
25/09/2013,14.916,19.813
26/09/2013,14.799,19.812
27/09/2013,14.768,19.812
28/09/2013,14.708,19.812
29/09/2013,14.6,19.812
30/09/2013,14.545,19.812
01/10/2013,14.586,19.812
02/10/2013,15.626,19.812
03/10/2013,15.061,19.812
04/10/2013,15.764,19.811
05/10/2013,15.284,19.811
06/10/2013,15.781,19.81
07/10/2013,16.104,19.81
08/10/2013,15.317,19.81
09/10/2013,14.915,19.81
10/10/2013,14.657,19.81
11/10/2013,14.452,19.81
12/10/2013,14.353,19.81
13/10/2013,14.287,19.81
14/10/2013,14.202,19.81
15/10/2013,14.085,19.81
16/10/2013,14.043,19.81
17/10/2013,13.932,19.81
18/10/2013,13.876,19.81
19/10/2013,13.821,19.81
20/10/2013,13.731,19.81
21/10/2013,13.673,19.81
22/10/2013,13.642,19.811
23/10/2013,13.476,19.81
24/10/2013,13.397,19.81
25/10/2013,13.453,19.81
26/10/2013,13.388,19.81
27/10/2013,13.382,19.81
28/10/2013,13.3,19.81
29/10/2013,13.173,19.809
30/10/2013,13.22,19.809
31/10/2013,13.26,19.809
01/11/2013,13.261,19.809
02/11/2013,13.326,19.809
03/11/2013,13.192,19.809
04/11/2013,13.168,19.808
05/11/2013,13.136,19.808
06/11/2013,13.058,19.808
07/11/2013,13.039,19.808
08/11/2013,13.003,19.808
09/11/2013,12.956,19.808
10/11/2013,12.831,19.807
11/11/2013,12.843,19.807
12/11/2013,12.84,19.807
13/11/2013,12.805,19.807
14/11/2013,12.717,19.807
15/11/2013,12.66,19.807
16/11/2013,12.664,19.807
17/11/2013,12.665,19.807
18/11/2013,12.64,19.807
19/11/2013,12.519,19.807
20/11/2013,12.538,19.807
21/11/2013,12.433,19.807
22/11/2013,12.363,19.807
23/11/2013,12.32,19.806
24/11/2013,12.263,19.805
25/11/2013,12.672,19.804
26/11/2013,13.711,19.804
27/11/2013,13.124,19.804
28/11/2013,12.826,19.804
29/11/2013,12.653,19.804
30/11/2013,12.474,19.803
01/12/2013,12.348,19.803
02/12/2013,12.293,19.803
03/12/2013,12.326,19.803
04/12/2013,12.175,19.802
05/12/2013,12.167,19.802
06/12/2013,12.037,19.802
07/12/2013,12.012,19.802
08/12/2013,11.959,19.802
09/12/2013,11.888,19.801
10/12/2013,11.842,19.801
11/12/2013,12.026,19.801
12/12/2013,12.474,19.801
13/12/2013,12.225,19.8
14/12/2013,12.071,19.8
15/12/2013,11.923,19.799
16/12/2013,11.773,19.799
17/12/2013,11.689,19.798
18/12/2013,11.847,19.799
19/12/2013,11.637,19.798
20/12/2013,11.514,19.797
21/12/2013,11.52,19.797
22/12/2013,11.437,19.796
23/12/2013,11.576,19.796
24/12/2013,11.493,19.796
25/12/2013,11.298,19.795
26/12/2013,11.28,19.794
27/12/2013,11.372,19.794
28/12/2013,11.177,19.793
29/12/2013,11.189,19.792
30/12/2013,11.325,19.792
31/12/2013,11.398,19.792
01/01/2014,11.54,19.792
02/01/2014,11.586,19.792
03/01/2014,11.773,19.792
04/01/2014,11.866,19.791
05/01/2014,12.065,19.79
06/01/2014,12.273,19.79
07/01/2014,12.249,19.79
08/01/2014,12.262,19.789
09/01/2014,12.448,19.788
10/01/2014,12.562,19.788
11/01/2014,12.595,19.787
12/01/2014,12.819,19.787
13/01/2014,12.968,19.786
14/01/2014,13.01,19.786
15/01/2014,13.141,19.787
16/01/2014,13.246,19.787
17/01/2014,13.258,19.787
18/01/2014,13.315,19.787
19/01/2014,13.327,19.787
20/01/2014,13.308,19.787
21/01/2014,13.477,19.787
22/01/2014,13.512,19.787
23/01/2014,13.535,19.787
24/01/2014,13.65,19.787
25/01/2014,13.691,19.787
26/01/2014,13.904,19.788
27/01/2014,14.06,19.788
28/01/2014,14.123,19.788
29/01/2014,14.095,19.788
30/01/2014,14.239,19.788
31/01/2014,14.636,19.789
01/02/2014,14.958,19.789
02/02/2014,15.008,19.789
03/02/2014,15.313,19.789
04/02/2014,15.613,19.789
05/02/2014,15.961,19.79
06/02/2014,15.991,19.789
07/02/2014,16.174,19.79
08/02/2014,16.544,19.791
09/02/2014,16.516,19.79
10/02/2014,16.524,19.79
11/02/2014,16.643,19.79
12/02/2014,17.032,19.791
13/02/2014,18.262,19.791
14/02/2014,17.701,19.791
15/02/2014,17.404,19.791
16/02/2014,17.227,19.79
17/02/2014,17.332,19.79
18/02/2014,18.266,19.79
19/02/2014,19.392,19.958
20/02/2014,18.735,20.166
21/02/2014,18.643,20.023
22/02/2014,18.954,20.011
23/02/2014,18.718,20.14
24/02/2014,18.545,20.028
25/02/2014,18.47,20.027
26/02/2014,18.305,19.88
27/02/2014,18.323,19.858
28/02/2014,18.278,19.856
01/03/2014,18.31,19.853
02/03/2014,18.43,19.965
03/03/2014,18.421,19.989
04/03/2014,18.334,19.887
05/03/2014,18.238,19.864
06/03/2014,18.245,19.854
07/03/2014,18.192,19.849
08/03/2014,18.246,19.84
09/03/2014,18.236,19.84
10/03/2014,18.145,19.84
11/03/2014,18.122,19.84
12/03/2014,18.161,19.838
13/03/2014,18.21,19.831
14/03/2014,18.221,19.83
15/03/2014,18.213,19.83
16/03/2014,18.225,19.83
17/03/2014,18.259,19.83
18/03/2014,18.276,19.874
19/03/2014,18.251,19.867
20/03/2014,18.353,19.979
21/03/2014,18.32,19.974
22/03/2014,18.305,19.98
23/03/2014,18.15,19.889
24/03/2014,18.175,19.863
25/03/2014,18.093,19.864
26/03/2014,17.971,19.851
27/03/2014,17.995,19.848
28/03/2014,17.937,19.84
29/03/2014,17.956,19.84
30/03/2014,17.93,19.84
31/03/2014,17.904,19.839
01/04/2014,17.87,19.83
02/04/2014,17.884,19.83
03/04/2014,17.893,19.83
04/04/2014,17.821,19.83
05/04/2014,17.811,19.83
06/04/2014,17.821,19.83
07/04/2014,17.832,19.826
08/04/2014,17.734,19.82
09/04/2014,17.684,19.82
10/04/2014,17.706,19.82
11/04/2014,17.687,19.82
12/04/2014,17.724,19.82
13/04/2014,17.667,19.82
14/04/2014,17.647,19.82
15/04/2014,17.647,19.82
16/04/2014,17.645,19.82
17/04/2014,17.641,19.82
18/04/2014,17.594,19.82
19/04/2014,17.614,19.819
20/04/2014,17.624,19.818
21/04/2014,17.61,19.815
22/04/2014,17.542,19.81
23/04/2014,17.461,19.81
24/04/2014,17.468,19.81
25/04/2014,17.722,19.81
26/04/2014,17.941,19.81
27/04/2014,17.849,19.81
28/04/2014,17.613,19.81
29/04/2014,17.496,19.81
30/04/2014,17.399,19.81
01/05/2014,17.306,19.81
02/05/2014,17.139,19.81
03/05/2014,17.077,19.81
04/05/2014,17.074,19.81
05/05/2014,17.128,19.81
06/05/2014,17.084,19.81
07/05/2014,17.01,19.81
08/05/2014,16.957,19.81
09/05/2014,16.88,19.81
10/05/2014,16.9,19.81
11/05/2014,16.782,19.81
12/05/2014,16.703,19.807
13/05/2014,16.6,19.801
14/05/2014,16.61,19.8
15/05/2014,16.676,19.8
16/05/2014,16.781,19.8
17/05/2014,16.926,19.8
18/05/2014,17.063,19.8
19/05/2014,17.118,19.8
20/05/2014,17.105,19.8
21/05/2014,17.079,19.8
22/05/2014,17.146,19.8
23/05/2014,17.245,19.8
24/05/2014,17.151,19.8
25/05/2014,17.083,19.8
26/05/2014,17.039,19.8
27/05/2014,17.003,19.8
28/05/2014,16.978,19.8
29/05/2014,16.939,19.8
30/05/2014,16.865,19.8
31/05/2014,16.843,19.8
01/06/2014,16.856,19.8
02/06/2014,16.856,19.8
03/06/2014,16.846,19.8
04/06/2014,16.835,19.8
05/06/2014,16.774,19.8
06/06/2014,16.744,19.8
07/06/2014,16.705,19.8
08/06/2014,16.626,19.8
09/06/2014,16.588,19.8
10/06/2014,16.539,19.8
11/06/2014,16.422,19.8
12/06/2014,16.379,19.8
13/06/2014,16.353,19.8
14/06/2014,16.316,19.8
15/06/2014,16.278,19.8
16/06/2014,16.253,19.8
17/06/2014,16.223,19.8
18/06/2014,16.207,19.8
19/06/2014,16.195,19.8
20/06/2014,16.139,19.799
21/06/2014,16.109,19.799
22/06/2014,16.056,19.799
23/06/2014,16.017,19.799
24/06/2014,15.962,19.798
25/06/2014,15.944,19.798
26/06/2014,15.957,19.798
27/06/2014,15.911,19.798
28/06/2014,15.84,19.797
29/06/2014,15.763,19.797
30/06/2014,15.716,19.797
01/07/2014,15.633,19.797
02/07/2014,15.611,19.796
03/07/2014,15.61,19.796
04/07/2014,15.643,19.796
05/07/2014,15.564,19.795
06/07/2014,15.473,19.795
07/07/2014,15.37,19.795
08/07/2014,15.275,19.795
09/07/2014,15.192,19.794
10/07/2014,15.213,19.794
11/07/2014,15.295,19.794
12/07/2014,15.243,19.794
13/07/2014,15.157,19.793
14/07/2014,15.109,19.793
15/07/2014,14.974,19.793
16/07/2014,14.936,19.792
17/07/2014,14.978,19.792
18/07/2014,15.106,19.792
19/07/2014,15.04,19.792
20/07/2014,14.998,19.792
21/07/2014,14.811,19.791
22/07/2014,14.695,19.791
23/07/2014,14.646,19.791
24/07/2014,14.656,19.79
25/07/2014,14.571,19.79
26/07/2014,14.494,19.79
27/07/2014,14.424,19.79
28/07/2014,14.37,19.789
29/07/2014,14.31,19.789
30/07/2014,14.284,19.789
31/07/2014,14.257,19.79
01/08/2014,14.217,19.793
02/08/2014,14.199,19.795
03/08/2014,14.135,19.792
04/08/2014,14.157,19.788
05/08/2014,14.478,19.788
06/08/2014,14.79,19.788
07/08/2014,15.014,19.787
08/08/2014,15.252,19.788
09/08/2014,15.424,19.791
10/08/2014,15.574,19.794
11/08/2014,15.659,19.794
12/08/2014,15.786,19.794
13/08/2014,15.899,19.789
14/08/2014,15.978,19.805
15/08/2014,15.996,19.819
16/08/2014,16.105,19.851
17/08/2014,16.22,19.855
18/08/2014,16.228,19.864
19/08/2014,16.235,19.863
20/08/2014,16.217,19.854
21/08/2014,16.288,19.854
22/08/2014,16.259,19.854
23/08/2014,16.217,19.854
24/08/2014,16.222,19.854
25/08/2014,16.34,19.854
26/08/2014,16.373,19.853
27/08/2014,16.297,19.853
28/08/2014,16.3,19.849
29/08/2014,16.226,19.843
30/08/2014,16.122,19.843
31/08/2014,16.088,19.843
01/09/2014,16.047,19.843
02/09/2014,15.987,19.841
03/09/2014,15.943,19.833
04/09/2014,16.471,19.832
05/09/2014,17.433,19.832
06/09/2014,16.74,19.832
07/09/2014,16.691,19.832
08/09/2014,17.725,19.832
09/09/2014,16.959,19.832
10/09/2014,16.603,19.832
11/09/2014,16.367,19.832
12/09/2014,16.154,19.832
13/09/2014,15.995,19.827
14/09/2014,15.906,19.823
15/09/2014,15.851,19.821
16/09/2014,15.771,19.821
17/09/2014,15.679,19.821
18/09/2014,15.811,19.821
19/09/2014,15.724,19.821
20/09/2014,15.557,19.821
21/09/2014,15.417,19.82
22/09/2014,15.365,19.82
23/09/2014,15.336,19.82
24/09/2014,15.262,19.82
25/09/2014,15.191,19.82
26/09/2014,15.062,19.82
27/09/2014,14.995,19.82
28/09/2014,14.963,19.819
29/09/2014,14.924,19.819
30/09/2014,14.864,19.813
01/10/2014,14.74,19.811
02/10/2014,14.71,19.81
03/10/2014,14.745,19.811
04/10/2014,14.655,19.811
05/10/2014,14.613,19.811
06/10/2014,14.653,19.814
07/10/2014,14.25,19.812
08/10/2014,14.515,19.81
09/10/2014,14.493,19.81
10/10/2014,14.414,19.81
11/10/2014,14.331,19.81
12/10/2014,14.742,19.81
13/10/2014,14.627,19.81
14/10/2014,14.442,19.81
15/10/2014,14.41,19.81
16/10/2014,14.342,19.81
17/10/2014,14.251,19.81
18/10/2014,14.176,19.81
19/10/2014,14.063,19.81
20/10/2014,14.022,19.81
21/10/2014,13.958,19.81
22/10/2014,13.845,19.81
23/10/2014,13.891,19.81
24/10/2014,13.84,19.81
25/10/2014,13.787,19.81
26/10/2014,13.737,19.81
27/10/2014,13.704,19.81
28/10/2014,13.655,19.81
29/10/2014,13.552,19.81
30/10/2014,13.574,19.81
31/10/2014,13.567,19.81
01/11/2014,13.539,19.81
02/11/2014,13.649,19.81
03/11/2014,13.633,19.81
04/11/2014,13.446,19.81
05/11/2014,13.344,19.81
06/11/2014,13.475,19.81
07/11/2014,13.408,19.81
08/11/2014,13.359,19.81
09/11/2014,13.5,19.81
10/11/2014,13.781,19.81
11/11/2014,14.011,19.81
12/11/2014,14.232,19.794
13/11/2014,14.505,19.78
14/11/2014,14.781,19.78
15/11/2014,15.043,19.78
16/11/2014,15.301,19.78
17/11/2014,15.578,19.78
18/11/2014,15.749,19.789
19/11/2014,15.918,19.787
20/11/2014,16.105,19.785
21/11/2014,16.35,19.81
22/11/2014,16.588,19.994
23/11/2014,16.731,20.122
24/11/2014,16.928,20.352
25/11/2014,17.091,20.598
26/11/2014,17.28,21.085
27/11/2014,17.505,21.386
28/11/2014,17.605,21.416
29/11/2014,17.652,21.47
30/11/2014,17.666,21.511
01/12/2014,17.738,21.601
02/12/2014,17.781,21.554
03/12/2014,17.794,21.628
04/12/2014,17.868,21.783
05/12/2014,17.846,21.722
06/12/2014,17.938,21.739
07/12/2014,18.96,22.154
08/12/2014,19.138,22.449
09/12/2014,19.413,22.657
10/12/2014,19.906,22.924
11/12/2014,19.882,23.121
12/12/2014,18.989,22.931
13/12/2014,18.478,22.479
14/12/2014,18.336,22.307
15/12/2014,18.419,22.203
16/12/2014,18.242,22.213
17/12/2014,18.258,22.308
18/12/2014,18.27,22.329
19/12/2014,18.2,22.217
20/12/2014,18.118,22.113
21/12/2014,18.22,22.269
22/12/2014,18.338,22.379
23/12/2014,18.423,22.42
24/12/2014,18.352,22.354
25/12/2014,18.264,22.227
26/12/2014,18.377,22.392
27/12/2014,18.443,22.55
28/12/2014,18.372,22.418
29/12/2014,18.431,22.416
30/12/2014,18.574,22.588
31/12/2014,18.722,22.752
01/01/2015,18.852,22.882
02/01/2015,18.803,22.831
03/01/2015,18.899,22.87
04/01/2015,18.865,22.845
05/01/2015,19.013,22.991
06/01/2015,19.115,23.084
07/01/2015,19.237,23.165
08/01/2015,19.232,23.144
09/01/2015,19.281,23.205
10/01/2015,19.192,23.186
11/01/2015,19.105,23.134
12/01/2015,19.247,23.248
13/01/2015,19.251,23.254
14/01/2015,19.286,23.273
15/01/2015,19.492,23.35
16/01/2015,19.243,23.187
17/01/2015,19.806,23.264
18/01/2015,20.904,23.722
19/01/2015,20.109,23.723
20/01/2015,20.032,23.682
21/01/2015,20.202,23.755
22/01/2015,20.514,23.852
23/01/2015,21.139,24.129
24/01/2015,21.66,24.342
25/01/2015,21.916,24.612
26/01/2015,21.355,24.656
27/01/2015,21.011,24.565
28/01/2015,21.088,24.669
29/01/2015,21.187,24.754
30/01/2015,21.217,24.75
31/01/2015,21.167,24.701
01/02/2015,21.138,24.687
02/02/2015,21.191,24.761
03/02/2015,21.243,24.816
04/02/2015,21.239,24.836
05/02/2015,21.261,24.902
06/02/2015,21.311,24.947
07/02/2015,21.37,25.007
08/02/2015,21.445,25.076
09/02/2015,21.538,25.192
10/02/2015,21.622,25.285
11/02/2015,21.772,25.414
12/02/2015,21.843,25.501
13/02/2015,22.057,25.652
14/02/2015,22.04,25.612
15/02/2015,22.06,25.64
16/02/2015,22.035,25.681
17/02/2015,21.982,25.645
18/02/2015,22.128,25.792
19/02/2015,22.272,25.94
20/02/2015,22.407,26.025
21/02/2015,22.491,26.074
22/02/2015,22.628,26.193
23/02/2015,22.716,26.302
24/02/2015,22.62,26.196
25/02/2015,22.637,26.213
26/02/2015,22.661,26.274
27/02/2015,22.709,26.301
28/02/2015,22.911,26.464
01/03/2015,22.984,26.505
02/03/2015,22.92,26.489
03/03/2015,22.923,26.488
04/03/2015,22.86,26.437
05/03/2015,22.868,26.479
06/03/2015,23.017,26.591
07/03/2015,23.157,26.695
08/03/2015,23.147,26.672
09/03/2015,23.182,26.725
10/03/2015,23.13,26.668
11/03/2015,23.238,26.755
12/03/2015,23.262,26.796
13/03/2015,23.214,26.751
14/03/2015,23.237,26.774
15/03/2015,23.301,26.831
16/03/2015,23.36,26.895
17/03/2015,23.384,26.891
18/03/2015,23.369,26.875
19/03/2015,23.367,26.897
20/03/2015,23.383,26.919
21/03/2015,23.411,26.928
22/03/2015,23.456,26.965
23/03/2015,23.507,27.008
24/03/2015,23.493,26.996
25/03/2015,23.519,27.01
26/03/2015,23.537,27.037
27/03/2015,23.395,26.955
28/03/2015,23.465,27.02
29/03/2015,23.578,27.067
30/03/2015,23.498,27.039
31/03/2015,23.44,26.998
01/04/2015,23.422,26.981
02/04/2015,23.456,27.048
03/04/2015,23.539,27.107
04/04/2015,23.508,27.117
05/04/2015,23.518,27.126
06/04/2015,23.592,27.165
07/04/2015,23.69,27.222
08/04/2015,23.751,27.289
09/04/2015,23.8,27.346
10/04/2015,23.951,27.422
11/04/2015,24,27.433
12/04/2015,23.997,27.439
13/04/2015,23.941,27.441
14/04/2015,24.019,27.481
15/04/2015,24.406,27.58
16/04/2015,25.013,27.805
17/04/2015,24.635,27.566
18/04/2015,24.193,27.227
19/04/2015,23.895,27.01
20/04/2015,23.671,26.827
21/04/2015,23.346,26.636
22/04/2015,23.433,26.557
23/04/2015,24.205,26.906
24/04/2015,24.535,27.127
25/04/2015,24.658,27.207
26/04/2015,24.605,27.181
27/04/2015,24.622,27.187
28/04/2015,24.657,27.185
29/04/2015,24.722,27.217
30/04/2015,24.696,27.188
01/05/2015,24.721,27.192
02/05/2015,24.761,27.235
03/05/2015,24.867,27.373
04/05/2015,24.867,27.395
05/05/2015,25.042,27.515
06/05/2015,25.084,27.521
07/05/2015,25.079,27.504
08/05/2015,25.215,27.612
09/05/2015,25.29,27.672
10/05/2015,25.408,27.754
11/05/2015,25.518,27.825
12/05/2015,25.566,27.837
13/05/2015,25.629,27.88
14/05/2015,25.728,27.956
15/05/2015,25.706,27.937
16/05/2015,25.759,27.937
17/05/2015,26.704,28.379
18/05/2015,27.979,29.188
19/05/2015,26.855,28.759
20/05/2015,26.587,28.504
21/05/2015,26.387,28.389
22/05/2015,26.311,28.31
23/05/2015,26.185,28.267
24/05/2015,26.116,28.211
25/05/2015,26.037,28.146
26/05/2015,25.924,28.056
27/05/2015,26.497,28.197
28/05/2015,27.675,28.696
29/05/2015,27.936,28.868
30/05/2015,28.023,28.904
31/05/2015,28.115,28.961
01/06/2015,28.18,29.001
02/06/2015,28.21,29.013
03/06/2015,28.06,28.877
04/06/2015,28.055,28.872
05/06/2015,28.126,28.927
06/06/2015,28.071,28.873
07/06/2015,27.966,28.786
08/06/2015,27.939,28.762
09/06/2015,27.962,28.778
10/06/2015,27.996,28.804
11/06/2015,28.063,28.847
12/06/2015,28.106,28.869
13/06/2015,28.085,28.844
14/06/2015,28.023,28.783
15/06/2015,27.97,28.733
16/06/2015,27.936,28.704
17/06/2015,27.928,28.694
18/06/2015,27.898,28.66
19/06/2015,27.875,28.637
20/06/2015,27.882,28.636
21/06/2015,27.889,28.636
22/06/2015,27.878,28.616
23/06/2015,27.817,28.559
24/06/2015,27.79,28.531
25/06/2015,27.771,28.507
26/06/2015,27.768,28.503
27/06/2015,27.709,28.445
28/06/2015,27.698,28.428
29/06/2015,27.659,28.375
30/06/2015,27.664,28.371
01/07/2015,27.655,28.359
02/07/2015,27.563,28.275
03/07/2015,27.502,28.216
04/07/2015,27.531,28.244
05/07/2015,27.49,28.205
06/07/2015,27.491,28.202
07/07/2015,27.508,28.213
08/07/2015,27.487,28.178
09/07/2015,27.367,28.089
10/07/2015,27.384,28.104
11/07/2015,27.36,28.084
12/07/2015,27.317,28.045
13/07/2015,27.295,28.025
14/07/2015,27.225,27.96
15/07/2015,27.173,27.921
16/07/2015,27.209,27.952
17/07/2015,27.239,27.981
18/07/2015,27.164,27.916
19/07/2015,27.148,27.901
20/07/2015,27.145,27.894
21/07/2015,27.107,27.85
22/07/2015,27.012,27.777
23/07/2015,26.381,27.618
24/07/2015,25.237,27.121
25/07/2015,24.871,26.867
26/07/2015,24.806,26.827
27/07/2015,24.669,26.721
28/07/2015,24.492,26.581
29/07/2015,24.307,26.456
30/07/2015,24.192,26.362
31/07/2015,24.185,26.357
01/08/2015,24.118,26.316
02/08/2015,24.053,26.267
03/08/2015,24.056,26.261
04/08/2015,23.987,26.192
05/08/2015,23.907,26.127
06/08/2015,23.839,26.046
07/08/2015,23.738,25.969
08/08/2015,23.648,25.911
09/08/2015,23.62,25.894
10/08/2015,23.582,25.856
11/08/2015,23.482,25.754
12/08/2015,23.241,25.629
13/08/2015,22.943,25.525
14/08/2015,22.101,25.066
15/08/2015,21.657,24.693
16/08/2015,21.335,24.431
17/08/2015,21.093,24.246
18/08/2015,20.906,24.12
19/08/2015,20.733,23.987
20/08/2015,20.851,23.877
21/08/2015,21.603,24.169
22/08/2015,21.896,24.345
23/08/2015,22.171,24.531
24/08/2015,22.246,24.556
25/08/2015,22.326,24.595
26/08/2015,22.388,24.64
27/08/2015,22.527,24.63
28/08/2015,22.679,24.784
29/08/2015,22.455,24.659
30/08/2015,22.38,24.593
31/08/2015,22.359,24.576
01/09/2015,22.346,24.555
02/09/2015,22.316,24.532
03/09/2015,22.283,24.506
04/09/2015,22.242,24.455
05/09/2015,22.175,24.385
06/09/2015,22.081,24.304
07/09/2015,22.051,24.266
08/09/2015,22.074,24.274
09/09/2015,22.067,24.262
10/09/2015,22.071,24.235
11/09/2015,22.098,24.244
12/09/2015,22.08,24.225
13/09/2015,22.024,24.176
14/09/2015,22.036,24.17
15/09/2015,21.992,24.095
16/09/2015,21.971,24.057
17/09/2015,21.933,23.993
18/09/2015,21.779,23.883
19/09/2015,21.661,23.765
20/09/2015,21.66,23.747
21/09/2015,21.725,23.766
22/09/2015,21.684,23.721
23/09/2015,21.643,23.684
24/09/2015,21.604,23.656
25/09/2015,21.313,23.553
26/09/2015,20.409,23.189
27/09/2015,19.688,22.683
28/09/2015,19.391,22.345
29/09/2015,19.118,22.139
30/09/2015,18.881,21.931
01/10/2015,18.782,21.81
02/10/2015,18.662,21.726
03/10/2015,18.593,21.648
04/10/2015,18.538,21.567
05/10/2015,18.57,21.581
06/10/2015,18.443,21.417
07/10/2015,18.2,21.123
08/10/2015,18.115,20.907
09/10/2015,18.055,20.893
10/10/2015,18.034,20.871
11/10/2015,18.027,20.735
12/10/2015,17.956,20.401
13/10/2015,17.867,20.298
14/10/2015,17.738,20.382
15/10/2015,17.691,20.321
16/10/2015,17.597,20.573
17/10/2015,17.513,20.444
18/10/2015,17.448,20.27
19/10/2015,17.386,20.573
20/10/2015,17.351,20.207
21/10/2015,17.368,20.189
22/10/2015,17.306,20.386
23/10/2015,17.253,19.937
24/10/2015,17.209,20.305
25/10/2015,17.122,20.182
26/10/2015,17.171,20.084
27/10/2015,17.108,20.37
28/10/2015,17.098,20.702
29/10/2015,17.058,20.203
30/10/2015,16.975,20.575
31/10/2015,16.882,19.884
01/11/2015,16.822,20.676
